State,Value,Timestamp,Datetime,Formatted Date
PUNJAB,4770,1739313198.59466,2025-02-12 04:03:18.594660,2025-02-12 04:03:18
RAJASTHAN,10369,1739313198.59466,2025-02-12 04:03:18.594660,2025-02-12 04:03:18
UTTARAKHAND,1812,1739313198.59466,2025-02-12 04:03:18.594660,2025-02-12 04:03:18
UTTAR-PRADESH,12152,1739313198.59466,2025-02-12 04:03:18.594660,2025-02-12 04:03:18
CHANDIGARH,95,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
HARYANA,5785,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
HIMACHAL,1103,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
J & K,2177,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
PUNJAB,4920,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
RAJASTHAN,10617,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
UTTARAKHAND,1825,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
UTTAR-PRADESH,12372,1739314098.7938635,2025-02-12 04:18:18.793864,2025-02-12 04:18:18
CHANDIGARH,98,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
HARYANA,5867,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
HIMACHAL,1133,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
J & K,2198,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
PUNJAB,5089,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
RAJASTHAN,10965,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
UTTARAKHAND,1842,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
UTTAR-PRADESH,12675,1739314999.2954621,2025-02-12 04:33:19.295462,2025-02-12 04:33:19
CHANDIGARH,102,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
HARYANA,6020,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
HIMACHAL,1144,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
J & K,2216,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
PUNJAB,5245,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
RAJASTHAN,11167,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
UTTARAKHAND,1839,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
UTTAR-PRADESH,13020,1739315941.840325,2025-02-12 04:49:01.840325,2025-02-12 04:49:01
CHANDIGARH,103,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
HARYANA,6216,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
HIMACHAL,1146,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
J & K,2233,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
PUNJAB,5447,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
RAJASTHAN,11419,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
UTTARAKHAND,1876,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
UTTAR-PRADESH,13336,1739316799.6350522,2025-02-12 05:03:19.635052,2025-02-12 05:03:19
CHANDIGARH,121,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
HARYANA,6350,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
HIMACHAL,1245,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
J & K,2309,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
PUNJAB,6021,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
RAJASTHAN,13171,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
UTTARAKHAND,1985,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
UTTAR-PRADESH,13750,1739318601.6448412,2025-02-12 05:33:21.644841,2025-02-12 05:33:21
CHANDIGARH,128,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
HARYANA,6273,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
HIMACHAL,1317,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
J & K,2372,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
PUNJAB,6177,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
RAJASTHAN,13634,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
UTTARAKHAND,2012,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
UTTAR-PRADESH,13708,1739319544.6734674,2025-02-12 05:49:04.673467,2025-02-12 05:49:04
CHANDIGARH,134,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
HARYANA,6544,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
HIMACHAL,1362,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
J & K,2414,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
PUNJAB,6399,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
RAJASTHAN,13973,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
UTTARAKHAND,2117,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
UTTAR-PRADESH,14060,1739320403.5771592,2025-02-12 06:03:23.577159,2025-02-12 06:03:23
CHANDIGARH,148,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
HARYANA,6925,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
HIMACHAL,1436,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
J & K,2552,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
PUNJAB,6590,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
RAJASTHAN,14853,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
UTTARAKHAND,2172,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
UTTAR-PRADESH,13132,1739321346.487588,2025-02-12 06:19:06.487588,2025-02-12 06:19:06
CHANDIGARH,159,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
HARYANA,7284,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
HIMACHAL,1504,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
J & K,2711,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
PUNJAB,6835,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
RAJASTHAN,15769,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
UTTARAKHAND,2262,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
UTTAR-PRADESH,13583,1739322205.8843658,2025-02-12 06:33:25.884366,2025-02-12 06:33:25
CHANDIGARH,171,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
HARYANA,7559,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
HIMACHAL,1609,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
J & K,2770,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
PUNJAB,7078,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
RAJASTHAN,16318,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
UTTARAKHAND,2366,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
UTTAR-PRADESH,13191,1739323105.7955444,2025-02-12 06:48:25.795544,2025-02-12 06:48:25
CHANDIGARH,181,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
HARYANA,7753,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
HIMACHAL,1646,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
J & K,2836,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
PUNJAB,7234,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
RAJASTHAN,16615,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
UTTARAKHAND,2447,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
UTTAR-PRADESH,13012,1739324046.9756565,2025-02-12 07:04:06.975657,2025-02-12 07:04:06
CHANDIGARH,195,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
HARYANA,7095,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
HIMACHAL,1696,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
J & K,2744,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
PUNJAB,7565,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
RAJASTHAN,16607,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
UTTARAKHAND,2524,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
UTTAR-PRADESH,13237,1739324906.0827565,2025-02-12 07:18:26.082757,2025-02-12 07:18:26
CHANDIGARH,211,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
HARYANA,7132,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
HIMACHAL,1733,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
J & K,2815,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
PUNJAB,7936,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
RAJASTHAN,16040,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
UTTARAKHAND,2520,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
UTTAR-PRADESH,13541,1739325847.4623756,2025-02-12 07:34:07.462376,2025-02-12 07:34:07
CHANDIGARH,221,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
HARYANA,6932,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
HIMACHAL,1782,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
J & K,2825,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
PUNJAB,7585,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
RAJASTHAN,16169,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
UTTARAKHAND,2419,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
UTTAR-PRADESH,14293,1739326712.2651935,2025-02-12 07:48:32.265193,2025-02-12 07:48:32
CHANDIGARH,231,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
HARYANA,6867,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
HIMACHAL,1849,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
J & K,2860,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
PUNJAB,7647,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
RAJASTHAN,16318,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
UTTARAKHAND,2391,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
UTTAR-PRADESH,14918,1739327613.27231,2025-02-12 08:03:33.272310,2025-02-12 08:03:33
CHANDIGARH,235,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
HARYANA,7315,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
HIMACHAL,1856,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
J & K,2898,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
PUNJAB,7635,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
RAJASTHAN,17209,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
UTTARAKHAND,2400,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
UTTAR-PRADESH,15570,1739328554.3217096,2025-02-12 08:19:14.321710,2025-02-12 08:19:14
CHANDIGARH,238,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
HARYANA,7338,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
HIMACHAL,1908,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
J & K,2894,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
PUNJAB,7812,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
RAJASTHAN,17332,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
UTTARAKHAND,2357,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
UTTAR-PRADESH,15943,1739329414.419708,2025-02-12 08:33:34.419708,2025-02-12 08:33:34
CHANDIGARH,232,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
HARYANA,7496,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
HIMACHAL,1891,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
J & K,2910,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
PUNJAB,8119,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
RAJASTHAN,17499,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
UTTARAKHAND,2352,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
UTTAR-PRADESH,16768,1739330315.63115,2025-02-12 08:48:35.631150,2025-02-12 08:48:35
CHANDIGARH,231,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
HARYANA,7685,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
HIMACHAL,1927,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
J & K,2890,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
PUNJAB,8159,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
RAJASTHAN,17582,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
UTTARAKHAND,2371,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
UTTAR-PRADESH,16495,1739331255.5716674,2025-02-12 09:04:15.571667,2025-02-12 09:04:15
CHANDIGARH,225,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
HARYANA,7875,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
HIMACHAL,1905,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
J & K,2917,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
PUNJAB,8127,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
RAJASTHAN,18549,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
UTTARAKHAND,2344,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
UTTAR-PRADESH,16991,1739332115.2628767,2025-02-12 09:18:35.262877,2025-02-12 09:18:35
CHANDIGARH,217,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
HARYANA,8742,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
HIMACHAL,1877,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
J & K,2913,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
PUNJAB,8257,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
RAJASTHAN,19025,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
UTTARAKHAND,2422,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
UTTAR-PRADESH,17953,1739333056.4947166,2025-02-12 09:34:16.494717,2025-02-12 09:34:16
CHANDIGARH,209,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
HARYANA,9256,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
HIMACHAL,1968,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
J & K,2941,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
PUNJAB,8629,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
RAJASTHAN,19137,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
UTTARAKHAND,2406,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
UTTAR-PRADESH,18643,1739333915.3931649,2025-02-12 09:48:35.393165,2025-02-12 09:48:35
CHANDIGARH,208,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
HARYANA,9528,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
HIMACHAL,2008,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
J & K,2972,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
PUNJAB,9017,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
RAJASTHAN,19264,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
UTTARAKHAND,2373,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
UTTAR-PRADESH,19483,1739334857.0156817,2025-02-12 10:04:17.015682,2025-02-12 10:04:17
CHANDIGARH,207,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
HARYANA,9403,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
HIMACHAL,2007,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
J & K,3040,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
PUNJAB,8783,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
RAJASTHAN,19160,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
UTTARAKHAND,2378,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
UTTAR-PRADESH,19888,1739335716.313972,2025-02-12 10:18:36.313972,2025-02-12 10:18:36
CHANDIGARH,206,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
HARYANA,9024,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
HIMACHAL,1983,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
J & K,2994,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
PUNJAB,8568,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
RAJASTHAN,18679,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
UTTARAKHAND,2337,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
UTTAR-PRADESH,19940,1739336658.8876655,2025-02-12 10:34:18.887666,2025-02-12 10:34:18
CHANDIGARH,197,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
HARYANA,9049,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
HIMACHAL,1963,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
J & K,2941,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
PUNJAB,8968,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
RAJASTHAN,19210,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
UTTARAKHAND,2267,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
UTTAR-PRADESH,19838,1739337517.7765024,2025-02-12 10:48:37.776502,2025-02-12 10:48:37
CHANDIGARH,193,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
HARYANA,9037,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
HIMACHAL,1927,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
J & K,2878,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
PUNJAB,9085,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
RAJASTHAN,19278,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
UTTARAKHAND,2214,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
UTTAR-PRADESH,19770,1739338419.0834453,2025-02-12 11:03:39.083445,2025-02-12 11:03:39
CHANDIGARH,183,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
HARYANA,8967,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
HIMACHAL,1893,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
J & K,2906,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
PUNJAB,8962,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
RAJASTHAN,19009,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
UTTARAKHAND,2098,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
UTTAR-PRADESH,19469,1739340219.8004017,2025-02-12 11:33:39.800402,2025-02-12 11:33:39
CHANDIGARH,178,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
HARYANA,8898,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
HIMACHAL,1868,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
J & K,2896,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
PUNJAB,8962,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
RAJASTHAN,18793,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
UTTARAKHAND,2000,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
UTTAR-PRADESH,19578,1739341119.9993145,2025-02-12 11:48:39.999315,2025-02-12 11:48:39
CHANDIGARH,165,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
HARYANA,8944,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
HIMACHAL,1752,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
J & K,2871,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
PUNJAB,8965,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
RAJASTHAN,18402,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
UTTARAKHAND,1905,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
UTTAR-PRADESH,18991,1739342920.4951952,2025-02-12 12:18:40.495195,2025-02-12 12:18:40
CHANDIGARH,164,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
HARYANA,9034,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
HIMACHAL,1733,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
J & K,2884,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
PUNJAB,8893,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
RAJASTHAN,17981,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
UTTARAKHAND,1883,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
UTTAR-PRADESH,18419,1739343820.8771503,2025-02-12 12:33:40.877150,2025-02-12 12:33:40
CHANDIGARH,159,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
HARYANA,9001,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
HIMACHAL,1710,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
J & K,2866,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
PUNJAB,8815,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
RAJASTHAN,18150,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
UTTARAKHAND,1856,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
UTTAR-PRADESH,17913,1739344721.174867,2025-02-12 12:48:41.174867,2025-02-12 12:48:41
CHANDIGARH,156,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
HARYANA,8748,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
HIMACHAL,1671,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
J & K,2818,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
PUNJAB,8541,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
RAJASTHAN,18004,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
UTTARAKHAND,1779,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
UTTAR-PRADESH,17342,1739345621.1870546,2025-02-12 13:03:41.187055,2025-02-12 13:03:41
CHANDIGARH,148,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
HARYANA,8383,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
HIMACHAL,1587,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
J & K,2819,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
PUNJAB,8092,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
RAJASTHAN,17707,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
UTTARAKHAND,1714,1739346562.153688,2025-02-12 13:19:22.153688,2025-02-12 13:19:22
